,labels
29723,13
33129,15
55946,15
22922,30
46788,13
19237,15
38092,16
42473,15
61621,15
16278,15
35635,29
41650,13
80366,12
34556,15
31859,13
49518,38
1850,15
34906,15
35850,18
45286,30
71106,13
76126,18
58566,18
63572,29
10953,13
47501,15
49114,18
337,15
38474,18
6634,15
11602,15
20564,10
49007,15
49834,30
19408,21
48958,30
52088,13
28029,15
28887,33
43545,15
39765,18
20223,13
85698,15
50854,13
66483,15
83737,15
41442,13
86658,21
53673,13
30175,39
97517,15
6345,15
36506,39
68552,15
42977,15
25515,16
98773,15
85335,10
45308,13
88456,15
8189,16
84238,15
99109,16
1892,13
70606,15
30745,15
64800,13
74128,13
1648,16
55104,18
66000,13
54002,15
79696,15
96654,18
72436,13
72402,13
35233,16
34816,15
43079,13
75514,15
33857,6
8751,15
65734,15
77698,13
43796,30
41962,30
46967,18
574,30
49457,39
62929,30
898,16
48935,16
16529,15
98256,13
5831,15
92506,15
1250,15
78900,15
84021,15
98338,15
4832,30
51763,13
16033,15
77449,15
24482,16
17872,21
48966,15
79763,15
86153,15
74982,13
17007,15
45509,16
66592,13
95725,13
7957,39
39815,15
66893,13
62184,13
96584,15
50047,13
82726,13
69288,13
81626,13
17663,16
77420,15
20943,18
15388,16
19039,13
44106,30
39424,16
47966,13
94834,13
95087,15
16807,15
99770,15
91448,15
91946,39
83496,15
65608,15
96221,16
60598,15
1754,29
44222,16
95232,39
20475,16
58846,16
33502,18
84808,16
58863,13
52879,15
55495,15
29385,21
7744,15
18413,30
82240,15
41991,15
63428,15
77884,12
46317,30
70495,18
12752,13
40349,30
35498,15
27557,0
50345,39
54055,15
53752,13
8701,15
15866,15
73242,13
31440,18
87897,15
99121,18
59180,15
8161,15
93986,30
19305,13
64154,13
10698,39
7487,15
60945,6
59826,30
23094,13
42480,13
25175,13
5636,30
18264,39
42712,18
91556,15
67568,13
16960,30
99298,15
98465,18
41220,15
62205,15
10608,16
27712,10
21404,0
67307,30
74550,13
38985,15
7920,15
3830,15
38906,39
90799,15
38429,16
26445,37
37468,16
46106,30
57612,13
93361,18
6875,30
92041,13
55484,15
48583,39
30091,13
80742,16
80518,18
63289,15
43315,30
10383,13
22313,18
74662,30
81046,13
27410,30
16405,30
49910,38
2279,18
83900,39
271,13
44581,30
79571,15
78004,13
62405,30
37954,13
90572,15
33820,30
77075,18
31226,15
29675,39
24294,18
46831,15
27454,15
86330,13
1173,15
94481,15
7729,15
39792,13
73784,13
53449,29
55750,18
79079,30
59995,13
10234,13
76139,15
64413,39
79254,15
91865,13
18624,15
82434,15
8168,0
41171,30
57436,15
1950,39
38518,39
17065,30
25,15
42290,30
18519,15
10353,30
75290,18
83021,23
83422,13
80865,15
26297,16
40091,13
87176,13
33551,21
63700,13
3626,18
61078,30
3632,15
84040,13
36604,15
74157,18
25529,18
70458,18
51757,13
97149,15
75321,13
27181,13
87563,16
47362,15
85660,15
1906,12
91958,15
33022,13
62093,15
88373,13
62968,15
99730,18
92877,15
73765,13
13448,39
49455,15
67168,13
33540,18
93286,15
68326,21
68361,13
41840,13
5308,13
98716,15
85050,30
13210,13
36241,0
76549,15
47451,15
81204,30
4435,30
36155,15
99939,15
77366,13
98435,15
41465,18
79385,15
13548,39
53031,30
96686,30
96563,13
5942,0
27746,15
62194,16
97575,13
38678,30
4525,15
67064,18
98425,13
12996,18
70734,13
90674,18
14458,18
69705,18
63989,13
89428,15
21050,15
82297,15
35190,15
49034,13
86157,30
53219,13
31228,15
69153,13
34674,16
98274,16
56408,15
88432,15
42328,15
44373,18
16294,18
72220,13
96710,13
32353,13
25944,13
97491,18
22953,15
44934,13
5721,15
30078,39
26571,18
59303,15
54909,15
56121,18
18042,13
19309,13
71763,18
45812,18
29900,15
31589,15
38286,30
42306,15
8980,30
31919,15
40216,16
45643,13
11679,13
19201,16
26183,18
5963,15
39209,15
30749,0
46941,15
95149,13
98654,39
7864,15
25879,15
67040,18
67547,30
46877,15
45236,15
26083,16
72995,12
579,15
32511,15
27970,30
68467,15
74393,13
86679,15
14407,15
67529,16
93897,15
47527,39
19870,15
44675,21
81530,8
3370,18
17378,15
81966,15
70780,13
70288,15
46165,16
30666,18
48040,15
50542,16
12159,13
9587,39
96219,13
96398,15
45268,30
91356,23
21864,39
308,30
15075,13
24233,15
4944,13
35429,15
101,6
96022,13
2,15
67888,12
36566,15
87236,30
55275,13
47794,18
45047,39
60176,13
89422,0
97229,15
46681,39
82146,13
30131,15
53551,18
77982,16
32483,18
14263,15
44869,13
57702,13
38662,12
12726,30
94052,30
39606,16
52027,29
8821,15
65281,13
55822,15
9324,18
88079,15
48860,15
57537,13
60215,15
94682,30
62959,39
66338,18
53179,13
47581,29
70030,18
41933,16
64006,13
30652,18
58222,18
41596,15
50867,13
75619,18
37992,13
81303,39
10126,15
35246,18
63690,13
14701,15
97440,13
57017,30
4503,18
70472,13
44246,18
11528,15
76609,15
44671,15
8227,18
46440,0
57341,16
29029,16
95823,13
21437,15
91646,13
56012,15
76986,15
28071,16
37860,30
5908,39
3341,18
19398,15
45258,30
78410,15
68295,13
70660,15
24439,13
55517,13
76201,18
49814,15
25081,0
17841,18
81370,15
57012,13
36295,30
86764,30
96525,30
48444,15
79881,13
79268,10
43394,15
42874,15
62115,13
64070,15
96239,30
95455,13
50411,15
98071,13
68379,29
58110,30
6488,39
14460,30
9563,18
54820,13
7731,39
26775,18
25821,18
52866,30
49232,15
93713,13
49874,10
65557,18
92197,15
18697,18
42481,15
37442,23
78820,30
56878,18
49476,15
42035,13
87244,15
8034,16
36384,15
34567,37
90953,15
29711,29
41669,15
11849,15
79232,18
71101,13
48031,18
2572,15
53338,39
7969,16
44677,18
878,15
55636,15
95789,15
3406,16
32480,18
81489,15
12883,15
48575,15
34954,13
46020,18
50910,13
26710,13
13160,16
43090,15
62866,15
47455,16
95675,15
24081,6
43560,10
81771,13
76248,30
47143,38
46517,15
19901,15
57327,5
81221,35
40148,15
83981,15
89578,15
31860,16
70985,15
46687,39
50643,15
70984,15
54729,15
57648,30
58625,39
76461,30
31215,16
46706,30
36134,15
71666,18
13419,15
6030,39
18349,30
60110,30
37331,30
4444,0
62686,15
25971,15
99363,15
79229,15
82042,15
17425,18
38447,15
32625,29
84372,15
76663,18
9655,16
64472,15
76667,15
74784,15
65148,30
10849,13
23013,15
11766,39
30703,15
5965,13
78826,13
33225,15
35006,15
80196,0
8398,30
38640,18
19726,16
67559,15
74582,13
14445,30
34760,13
74853,39
31526,15
55980,18
59068,13
44881,13
81193,18
72624,18
12771,15
21701,13
8027,32
93834,15
64870,13
43142,39
68665,33
41194,16
83548,13
97100,15
40811,15
65709,18
73578,13
72791,13
82225,15
67078,13
62154,15
96699,39
57028,15
89806,15
46248,30
49923,13
28927,39
72761,39
43967,30
62357,15
28222,16
60226,15
36087,18
11413,39
18669,30
19631,39
43985,30
62157,15
95118,16
41854,30
9029,15
60149,15
65478,30
13317,15
52228,39
69883,8
45072,13
36772,15
9291,30
59391,18
34029,15
56769,16
93782,5
49810,15
71484,13
53432,18
27913,15
83099,15
47193,15
79778,39
59829,15
93041,15
68337,0
18390,30
33968,15
22280,18
81297,15
29040,15
87352,18
12674,16
64365,15
54168,15
92528,39
98321,13
19666,13
6582,15
10224,15
98043,15
74411,18
21845,18
67710,13
43770,30
47591,13
77747,15
68564,30
25676,30
81205,13
72100,15
16421,15
89905,15
74303,30
97344,13
27745,18
44443,39
93140,15
33443,37
7480,30
27994,18
62609,13
77777,15
41344,18
22041,13
94696,16
38710,13
92629,15
13780,15
98751,13
45824,18
58359,30
99513,15
33007,37
489,39
92313,15
17900,18
48005,15
90627,13
29021,18
56546,13
24428,16
1689,15
25872,15
20148,30
70761,13
55488,13
61535,13
5595,25
23024,18
7763,13
98011,15
48010,15
1190,15
45459,30
38795,13
51638,13
40448,13
92976,8
48190,30
37100,18
33863,13
85875,30
21923,30
28119,16
23766,15
54175,39
62849,15
85026,16
73689,15
27977,12
45551,0
88131,33
91833,15
55507,13
24138,16
9423,15
44077,16
68899,30
98608,18
54028,15
41818,18
75363,30
23442,18
39916,13
55238,13
52688,18
5261,21
58983,13
814,15
10461,15
94602,13
90663,15
81433,15
81922,30
45681,15
53060,18
19247,36
22587,23
99174,15
42609,15
12329,30
49012,30
8412,39
67070,13
8016,13
32654,30
92832,15
77976,13
31642,30
7420,39
65725,16
29251,15
26030,38
95722,30
53160,15
3954,15
71172,15
6150,15
38862,15
32332,13
67818,15
55053,15
56484,18
82456,15
53296,16
93491,15
65850,16
9039,15
24188,38
59192,30
28345,18
13678,30
70136,8
21960,37
22106,5
28718,18
65125,30
25826,23
95030,18
68659,30
98882,15
33552,29
95992,15
79970,15
90580,16
27427,18
76792,15
87279,13
72881,18
32087,30
96886,18
69035,13
54712,15
95787,15
36584,18
30635,18
50612,30
92045,16
87705,15
97197,15
44002,15
77459,13
47505,15
23733,13
52927,30
41134,13
29115,15
24267,13
930,39
51951,23
81815,30
56708,39
64866,15
89379,13
83517,13
53116,30
28339,30
16072,15
98578,15
14530,15
41199,15
84394,5
21257,37
42440,18
40009,0
29870,13
96254,15
23155,18
79465,8
8775,13
5527,30
62608,16
58364,30
28290,13
14496,15
28880,15
27579,13
58157,0
28855,18
86828,15
17603,18
1189,16
83028,15
37824,18
74283,15
66071,16
76379,16
19651,15
14517,13
35187,30
61812,16
20295,15
29335,30
69903,9
41880,15
88694,15
84326,15
1207,30
92993,5
96850,15
23742,13
83305,15
91172,18
97742,30
74636,13
3492,18
98764,15
49714,39
12342,30
21709,18
1551,13
62716,13
10557,15
13950,13
42827,18
50989,18
62032,13
9243,16
30363,15
74081,16
42562,13
98757,15
98045,18
89048,15
49842,39
3769,39
26787,15
67371,0
10306,39
71276,13
83901,15
64520,30
84920,15
45733,16
48720,15
93786,15
32540,15
89776,15
4076,15
1439,15
66182,13
79259,16
18009,15
80758,30
16115,13
18814,13
93327,13
56527,15
64716,15
86909,15
6398,15
61989,15
77776,15
90350,13
14175,18
27582,39
42835,18
10153,15
4902,13
69219,15
89168,18
73438,15
53475,18
2133,13
25654,18
99525,13
15111,30
94288,15
18531,29
74618,15
65591,13
84973,15
7197,13
12505,30
7904,15
37727,15
2563,15
60966,39
77843,13
67976,13
72877,13
49586,13
10519,13
99645,13
10946,15
52700,13
49595,18
18992,13
81234,13
68531,13
59489,6
63127,13
995,32
4271,16
58991,0
51477,18
42026,15
29666,13
80409,13
84347,13
31210,37
19603,38
15631,15
96666,15
71303,13
3334,16
58292,16
61803,15
30525,18
16601,13
61846,15
31564,30
99491,15
9663,21
77218,21
60900,15
58899,16
52207,39
83843,15
22120,13
93503,15
8444,15
94019,15
19937,16
6410,15
77353,13
94227,15
62293,13
97779,29
14572,15
92509,15
4555,16
77444,15
99912,30
23106,13
12319,15
41352,18
12617,13
77841,13
29503,30
47824,15
2585,15
49063,39
24090,15
85326,13
51911,16
55082,30
70995,30
91459,13
39919,15
34292,37
30970,13
48489,15
73181,12
40911,13
31304,18
44311,30
60401,18
51205,39
12686,18
92348,13
17475,15
62715,15
31799,13
84830,15
25972,13
87577,15
70643,36
42893,18
14988,15
56256,15
33276,18
32605,29
61994,15
83664,30
24465,15
54436,16
98,15
42327,15
67208,15
28997,37
15488,15
59786,18
82581,39
58819,15
7469,13
15563,15
70308,13
41869,15
91681,13
2464,15
72893,30
64791,30
71472,13
36749,13
7049,15
35934,13
49945,10
45641,13
73653,15
57183,30
87461,13
62257,15
37511,18
61376,30
10862,15
7824,13
67674,15
25516,15
81094,15
16544,15
12184,30
536,18
50710,30
59602,30
41628,30
49570,39
29647,15
53780,18
53198,30
66741,15
22252,13
12561,0
44696,23
22060,15
78893,13
33360,15
56618,16
7926,13
90386,18
61777,13
37032,16
18360,18
43651,15
75472,21
29513,15
75380,8
72361,18
58790,18
91773,29
16273,13
17300,30
12084,15
20793,18
65639,13
99876,13
20349,13
55564,15
17767,18
82866,15
46887,15
65323,18
27476,30
31379,15
76060,16
27699,18
52637,18
34425,16
2436,15
28757,18
15686,15
22502,15
91529,16
50290,13
37135,29
78585,16
26213,13
7605,39
46354,30
69443,13
73650,13
79012,5
28530,15
98694,15
28749,18
21292,16
57985,13
88918,37
45879,30
84507,13
87805,39
39701,15
53165,13
65342,12
4519,15
13777,15
83086,15
43238,15
63299,15
52676,13
10133,16
77900,15
98193,18
93683,13
88753,13
1047,15
42940,15
81721,15
18392,15
86020,13
56314,39
93070,18
43398,15
21012,15
36704,15
39330,30
13371,0
82919,15
65250,30
14414,18
95064,16
36746,13
60807,15
24633,15
38187,13
9780,15
63980,30
47105,16
64503,29
46238,16
44860,30
50106,21
31185,13
68042,13
88023,15
10585,16
36996,13
17210,30
90087,18
86346,15
79401,15
33719,0
66391,39
14791,15
86882,15
22442,15
29979,15
55653,16
64499,18
99973,18
90963,15
36381,0
80803,30
14461,16
86464,18
58115,15
38893,15
40983,15
50992,18
49585,13
34815,13
17092,16
91408,18
91599,13
60168,13
6528,15
62088,15
15009,15
31608,39
40624,18
21500,13
66817,12
53224,30
98797,30
51414,15
15405,15
96062,13
95683,13
18602,30
47287,18
84852,13
52036,39
19464,18
48413,15
49164,16
26740,18
72679,13
91970,15
65648,13
56550,15
56144,15
2426,13
28760,16
55331,15
66826,13
41290,13
19812,15
5301,21
71039,13
48971,15
38956,29
35029,18
96627,15
93736,13
72414,13
3942,15
84704,18
88498,16
44655,6
17677,6
57182,30
34497,15
78280,15
32462,16
41141,15
38465,15
20077,30
46079,18
38620,15
58202,39
38589,13
37527,15
23942,13
2463,12
63506,39
41492,30
23777,15
36341,30
69335,15
84729,13
41203,16
86774,15
52276,18
37802,15
75617,15
28170,15
70426,13
23518,13
58125,16
24203,15
63202,15
28396,30
68891,13
91261,30
24719,30
13924,39
98469,15
23129,15
40001,15
64655,39
30253,39
23521,30
23786,13
17241,15
85986,15
61286,15
66785,23
98270,15
74147,15
69845,18
7652,39
40774,13
65705,0
71088,15
68755,18
66500,13
26385,13
15444,18
89842,18
50352,18
56837,15
81762,16
84481,12
85194,13
28507,15
74942,15
99687,21
84339,15
29534,15
34506,15
96429,13
47537,21
66560,33
67313,18
59693,5
56219,18
10336,15
49624,15
32716,27
46460,30
39048,13
13915,13
56748,15
59813,30
65571,15
10182,16
22972,18
29321,18
64687,15
65817,13
36461,15
55410,21
30502,18
73937,30
97328,18
40796,15
37335,15
84067,15
42828,15
79213,10
59553,15
20825,15
93584,30
16763,15
32487,15
87259,13
95732,13
27365,15
66852,18
96920,15
96162,18
80382,18
84413,13
80919,13
81654,13
58477,13
74860,30
72236,13
50110,13
37122,15
35564,18
78006,39
67369,0
77415,15
87368,15
34171,15
56676,13
29645,18
7563,39
85942,13
9270,13
10426,18
39909,15
18215,39
62229,2
47484,15
78721,13
92685,12
86685,13
57198,18
41937,16
62278,15
42324,18
6986,16
93521,13
60015,18
69044,30
97485,13
91229,13
24934,18
39302,16
35992,18
13211,13
6956,18
71971,13
28107,15
88846,0
3411,13
71082,13
68809,15
66719,13
96015,30
87239,15
30601,13
19602,30
29123,15
51601,21
59460,13
434,30
39418,16
7601,15
57917,18
43069,13
17187,39
75125,13
28246,13
69130,13
19199,21
9257,15
18867,16
32574,15
36301,15
9606,6
432,16
65185,18
55094,13
18968,39
85427,30
88366,30
68733,15
40754,15
74091,30
66863,30
91432,8
67485,18
40706,13
29139,8
95576,30
69224,18
86412,13
1313,15
37730,13
37455,30
26798,30
12727,13
65397,18
52740,13
82194,15
75152,18
11965,15
23718,13
47097,16
30149,16
82308,15
47240,30
63324,16
56643,18
18676,39
16160,15
79963,15
3007,16
87423,18
46804,13
89262,13
4469,13
57799,16
31544,30
50211,18
66190,21
30889,16
3003,30
90751,18
57027,30
4937,16
29498,15
96968,13
12494,18
84933,15
97077,16
37798,30
37388,15
12473,13
53992,13
50981,21
79928,30
96362,18
30377,30
25991,13
35439,15
3536,15
61382,15
93478,12
27230,30
74247,15
54845,15
78810,18
67603,13
66786,15
282,30
92378,13
24060,13
97703,18
99821,15
69197,13
26434,18
32202,15
49575,30
13529,15
60309,19
297,39
35422,16
18604,37
49342,30
44974,5
90001,36
21359,30
60143,15
79688,15
84476,13
98333,30
34852,30
295,39
33694,39
51812,15
2515,15
28410,15
65930,13
24257,13
28157,13
99911,15
67715,18
61920,30
40887,15
44083,30
72693,30
48994,30
89860,13
41665,13
38275,39
20767,0
57671,16
53593,18
94977,30
95028,15
88086,15
54620,13
53810,18
40304,39
57086,18
81936,15
92305,15
10480,13
87819,13
26239,15
91278,15
2778,18
98407,18
96513,15
69299,18
85973,15
2151,15
91867,18
32173,37
20976,39
17848,15
95782,15
13101,13
22691,16
18800,15
99203,15
1102,30
63699,13
14625,39
48408,15
48431,13
77618,15
66149,13
20390,15
88385,15
60045,18
34690,15
32963,15
29659,13
88871,30
45629,30
60707,13
17890,13
95975,30
98390,3
30195,23
7478,16
61048,15
64696,15
89768,13
9255,13
96648,13
18927,13
87757,15
65227,39
10001,13
81973,13
36180,16
11215,39
17762,13
68405,13
82578,13
99790,15
95631,15
89680,38
70022,36
89980,15
5063,16
77087,30
86589,30
78906,15
99374,15
57119,39
15646,15
87506,15
75248,13
29566,18
32617,13
18941,30
89916,18
33337,13
31443,13
27999,13
74317,15
35158,30
46118,30
23828,15
52387,18
82850,15
55723,13
31737,13
31359,15
6783,15
69560,13
4928,13
37275,13
28628,13
43220,0
65312,18
94474,15
63921,13
33629,18
70362,15
69392,13
