,labels
72264,13
10408,15
49560,39
41045,16
60546,13
11239,30
72677,13
79001,13
8133,39
71118,13
94935,13
14930,16
71105,15
63761,13
39945,39
52078,15
14740,18
64736,16
6570,15
35409,30
43645,39
71924,15
39555,13
79512,15
78512,13
71450,29
70371,29
72795,13
68951,39
73822,16
90621,15
33170,13
25517,15
44257,13
87403,15
59481,39
37101,18
87317,15
86752,15
72973,13
12315,15
87810,15
24892,16
13012,15
34320,18
31841,15
51869,15
33612,15
2562,16
55661,30
39926,13
28907,39
78228,15
74883,15
85102,30
17328,30
17178,16
28414,13
35289,16
32666,10
79082,15
41271,13
27353,18
37405,18
95104,13
28936,13
62434,39
67938,37
98563,15
44796,16
52891,15
56182,15
92615,15
66976,13
45467,30
33610,15
42353,18
31273,15
52196,39
31591,15
47744,15
7657,15
94710,18
70298,13
76738,13
58261,16
9086,13
87680,13
93481,16
35723,18
25446,37
8527,18
59979,13
79146,30
62842,15
89597,13
22885,18
62606,16
62546,0
21873,18
10523,18
11312,15
42883,18
15583,16
91484,16
9462,39
14155,15
74477,15
76510,15
87488,16
68266,23
16447,15
54158,30
34522,30
13616,13
62523,16
8381,15
16489,15
45623,15
72505,13
22353,16
45355,13
71071,15
92730,15
18092,13
11232,13
14804,13
71497,13
34376,15
20420,0
66164,18
2163,15
50353,18
60968,15
19472,21
5215,15
43530,13
25152,13
88340,13
87889,13
70702,18
57611,13
36835,15
73033,13
9457,39
7412,13
86830,15
14140,18
34851,30
34253,15
46978,15
74927,21
37354,15
96843,15
19188,5
70220,18
90297,15
88546,13
63868,13
44423,13
98873,18
5829,21
9216,16
97795,15
93690,15
92206,15
65793,13
72399,13
92453,15
81196,16
23618,13
53150,30
67433,13
33408,15
72138,15
7393,15
1722,13
57015,30
28627,13
8909,39
9248,18
68513,15
44224,18
30815,13
43321,6
32117,13
6567,15
83799,13
70754,13
49156,15
56340,18
11518,30
6555,15
9772,15
6668,39
50054,13
95741,38
32247,29
98306,39
21240,18
75279,13
54753,13
78717,15
37107,15
16360,13
94897,18
74366,13
92908,15
55034,16
78036,30
27871,37
16089,13
62264,18
3517,15
73538,18
90340,15
80820,30
6859,15
76080,15
51133,13
96552,18
80555,16
29082,23
60834,13
50603,15
90262,15
10070,30
84210,30
99403,15
5271,21
8351,30
41884,13
8838,16
1598,15
26983,8
58146,15
50256,13
5016,30
22921,30
14052,15
47616,15
78406,12
88540,13
79352,18
55901,13
4287,15
93576,18
21142,30
88921,18
59383,16
44132,18
96108,39
11115,30
37222,37
20293,15
86161,13
23507,18
37833,30
11248,30
84819,15
95731,18
74089,15
34854,15
1030,15
37555,13
64076,13
96651,29
28933,15
53215,15
52621,38
29447,15
26900,30
78393,15
83631,15
85830,15
50608,39
90257,15
42144,15
99666,13
65806,12
81682,13
18414,18
23118,18
2733,15
13146,15
68282,30
75863,18
23290,18
62379,16
42752,0
66184,29
19988,15
64801,13
42687,13
4031,15
18967,15
50526,30
99314,15
97313,18
58005,13
64823,16
11321,30
13190,13
23528,13
40207,13
70320,13
65765,18
52214,39
4382,30
13068,15
77062,15
97384,13
67848,15
10856,15
24847,16
51972,30
78454,13
38091,15
63275,18
4249,39
18993,39
34923,15
43736,13
94039,15
57904,15
16194,13
19478,15
89097,15
5901,39
55249,15
59389,18
57159,30
58895,13
70122,13
85279,15
42587,21
43212,13
51147,30
60074,30
37722,16
52141,13
69813,13
25049,39
51171,15
95248,15
11264,39
4495,15
66407,13
87184,13
961,18
99055,13
20133,15
4846,13
36530,30
13886,18
95785,0
61614,13
10004,15
10155,13
38230,15
92659,39
86966,13
69140,30
73537,13
74804,18
67821,18
20755,15
9761,15
36442,16
5428,16
69816,13
71744,12
16835,16
3277,39
99874,18
57736,16
53665,13
53003,36
77959,13
22556,6
31052,13
98590,15
70321,15
69692,8
29183,18
31255,23
42894,18
62141,18
86594,15
95503,12
37310,18
47858,15
6337,15
47134,16
80544,15
98770,16
38173,15
6348,30
37950,13
12249,13
80043,15
95566,13
98161,15
27523,30
47582,21
53297,15
58021,18
16264,16
86087,13
40457,13
1334,15
44470,30
68789,8
82385,15
47169,30
34134,30
9924,13
65851,18
34679,15
29222,13
58691,18
71334,13
48495,16
80289,16
63643,15
80623,0
24200,16
92986,39
64391,18
5111,6
89489,18
78937,15
65172,15
56913,15
68070,18
74339,18
88082,30
26702,21
5530,30
57546,15
53023,18
67221,18
12027,15
43135,30
49956,15
2819,18
16674,16
38051,18
96501,18
45081,39
97645,18
32071,30
79584,15
94775,15
29039,23
7686,39
74298,18
42163,39
72855,18
68505,29
48177,15
14602,16
22311,15
74857,15
71354,13
76572,30
51407,15
15898,15
39342,30
20380,18
48772,15
22454,18
95527,18
5832,18
57440,16
46720,39
60995,15
77410,15
52307,13
98284,33
78967,10
48640,10
44618,16
68043,15
76215,30
36165,15
32218,30
81923,18
42279,13
25607,18
3124,15
10883,13
60210,13
79182,15
54724,15
57257,15
98485,30
51330,30
66764,30
69779,13
32860,13
47197,30
28185,18
6444,15
68501,39
28190,13
94574,15
64653,15
36172,15
86100,15
90472,30
57485,13
51146,21
91739,8
62759,13
97780,16
98717,15
69852,15
12869,15
16176,13
92922,33
381,15
15778,15
52843,30
54557,13
97409,30
79404,15
27429,18
56602,15
52231,39
81960,15
33585,13
85558,30
62951,15
47631,13
5303,18
49784,15
2825,16
49154,39
7183,15
15687,23
29052,30
48660,15
32881,37
35160,15
18485,15
95653,15
67856,13
26280,15
37065,13
79459,13
27656,37
36988,37
9739,23
80995,18
41038,13
61915,18
79857,13
5433,15
71604,13
82529,18
11852,30
7428,39
52262,13
4742,38
56133,30
46753,18
39969,15
73039,13
25646,0
84309,16
35286,13
81694,13
11393,39
28831,15
4489,30
46489,18
20652,15
74831,18
23193,15
46233,18
86323,15
19739,13
31305,16
33900,18
33122,15
36224,15
96997,18
42078,15
64136,13
31203,21
65738,15
35601,15
1975,15
2378,15
90217,13
47970,13
1214,30
53037,39
45351,15
53594,29
31508,15
23876,15
30967,35
50480,13
11044,0
8632,18
3840,15
81036,15
76905,15
21182,30
72897,13
42497,15
34274,15
69797,13
65722,16
21899,16
70618,13
27373,39
67520,15
51994,15
49296,15
17033,15
10922,13
79308,21
5906,15
50289,13
25018,15
66980,30
15993,15
14731,16
33505,15
24051,15
11374,15
82885,13
23506,37
17531,15
74045,15
3177,15
1050,13
14676,16
89454,15
72678,13
88466,30
27265,18
30178,15
58641,18
63460,13
49802,38
79370,15
98190,15
91557,18
60257,15
72253,30
49221,16
98298,18
27148,13
29834,18
84121,15
69742,18
31934,18
40949,30
25269,18
33235,15
13908,39
82184,18
76331,13
93061,15
17561,15
37902,15
32151,13
84660,16
64352,30
66223,13
32504,16
98046,15
28512,18
41752,30
97679,21
75847,15
35384,16
3168,30
84894,30
75502,13
6482,39
62450,15
59412,15
60584,15
71271,30
87809,15
70484,15
43900,15
69062,16
1924,15
9351,0
32859,13
9472,13
92867,15
91830,15
50436,18
32004,30
77416,13
1257,15
16353,18
88923,15
90487,15
50943,16
23838,15
73485,15
41747,15
68449,15
69287,13
92588,18
47765,39
36662,30
39808,13
67476,13
72513,13
333,15
54732,15
64676,13
48462,13
88872,15
70098,15
83941,15
39091,39
36357,18
40398,29
71377,13
32318,15
75247,15
40037,30
99813,39
29769,15
28517,18
18419,16
47813,18
11311,15
79210,15
97272,15
95702,30
44905,30
44552,15
49597,18
41630,15
85435,15
63855,39
8353,15
40711,15
37436,23
71066,15
39625,15
26808,15
41125,13
9134,39
23965,15
64826,30
16580,21
7135,18
86369,13
58573,30
10261,15
82311,18
90412,15
97173,21
23508,15
93505,13
70129,36
80303,13
12662,15
23353,18
63066,18
97728,13
3549,30
59045,13
59972,13
30736,15
18805,15
37898,13
92110,15
74173,15
91184,13
99004,18
53436,13
8808,15
13887,18
27326,18
30402,15
22426,18
60531,6
88000,15
7316,15
65120,0
1951,39
54826,15
95193,15
22165,13
39724,15
7024,15
53156,13
73897,13
56236,16
79973,15
16539,16
85325,15
3307,37
24773,15
60930,18
66191,21
81262,12
5751,13
89857,13
11024,39
56389,18
79043,15
91598,30
32327,15
27931,30
94543,15
56342,15
39998,0
49776,13
50209,13
38575,39
84000,16
61504,39
94199,18
76317,13
70280,18
76955,15
51792,13
29050,18
6211,30
14952,30
76315,15
40408,15
34795,15
65658,12
79530,18
54211,16
85731,38
61276,13
47851,39
86251,15
68641,29
80553,15
9090,13
68406,13
13468,13
98812,5
19735,0
17134,16
323,30
54607,18
13271,13
7630,15
61723,21
91127,13
64909,13
56972,13
37719,30
97219,15
75483,15
26282,39
66096,15
73500,13
67845,13
27323,13
54498,0
34727,15
46152,30
45352,0
28132,13
92167,15
24982,39
2067,15
30771,18
54051,13
63474,18
56858,13
87681,13
69156,15
23185,13
25187,18
17359,30
80093,15
71578,13
54510,15
2280,15
60162,13
93764,30
49999,18
86470,10
40576,15
27532,15
88828,16
46712,15
79435,13
97543,16
58834,15
36464,15
35403,15
59954,21
41421,13
51603,0
1377,30
69625,13
63490,15
22793,15
63143,18
94473,30
89555,15
38767,39
59744,13
96400,16
35660,16
12593,13
98097,15
9556,16
47764,39
66588,13
43671,15
74406,13
61133,13
15869,30
30523,15
24755,18
25467,18
56355,13
19234,15
67469,13
62972,15
27714,15
21344,13
59373,16
26825,13
43038,13
63023,13
46848,16
44247,30
9306,15
54219,30
50602,15
50216,30
77725,15
15628,15
70143,13
86304,30
45218,37
62991,15
71149,16
33339,13
71585,30
34005,36
9686,13
52105,15
78578,13
51223,39
69907,15
34247,37
26971,15
49248,18
35863,15
99474,13
24496,18
76325,15
25109,0
21766,13
54908,15
85361,13
7787,13
95466,18
7404,13
51392,13
86486,18
98238,30
28976,18
30221,15
87830,13
45526,30
6828,23
92719,15
86876,13
82049,15
69179,29
58824,15
31778,15
76580,30
88781,13
22472,15
13311,39
57268,30
16635,30
43811,15
76813,15
40242,23
4854,18
77568,16
56634,13
88311,16
12092,12
41998,15
76311,15
36411,15
21614,15
50781,15
30132,18
30109,18
9851,15
12619,13
70753,30
33222,15
29931,39
60616,18
51239,15
44123,13
2951,30
82368,18
49818,18
78461,15
87125,15
84221,15
40033,15
88835,15
52432,15
79854,15
46740,15
29159,37
16525,16
48504,15
13485,13
20506,15
880,15
21738,13
62838,13
54967,15
70728,13
287,18
59822,30
65637,13
41512,13
53566,16
5734,15
34664,13
62083,13
81911,13
207,15
93537,30
85075,37
42098,15
39577,15
43683,15
75555,15
48964,15
92130,15
22312,18
91078,18
36615,39
98039,16
63477,13
66905,18
40562,15
72057,30
10525,18
16678,16
41703,18
67867,16
71258,18
88625,15
72519,13
76342,15
38891,15
77507,18
55204,15
85513,18
9057,15
14998,15
31689,18
26478,39
57878,30
2666,18
87268,13
56712,15
52884,0
87767,15
13496,16
77112,18
37796,16
99077,15
80619,30
86958,15
18406,15
21862,15
51419,13
96864,13
9953,18
16614,16
12306,15
33239,18
79300,16
21589,15
3924,13
62476,15
74252,13
97071,18
35827,29
82365,16
59600,15
53315,18
23104,18
26914,30
13445,0
88720,29
37390,15
98211,29
30311,16
3328,15
84889,15
75482,16
20570,0
14683,13
29939,37
50659,0
30272,15
32628,30
79989,15
80976,0
53299,39
55117,18
86930,15
10216,15
78326,15
98921,15
45390,13
3756,15
75580,15
89304,18
8094,13
98239,30
27618,39
30329,15
52550,13
6165,15
93899,13
40783,15
22501,15
69102,13
55203,15
16184,15
60984,38
33091,38
33377,15
91703,15
67724,33
99613,30
44472,15
34286,30
67148,18
87546,18
51712,13
22813,17
1642,15
35374,15
20449,15
1541,13
31534,39
77164,18
34155,15
52181,13
37293,18
35586,18
73603,15
44148,16
58839,15
62313,15
91539,5
80804,18
20768,0
57614,16
83962,13
17060,15
45693,15
21765,13
77853,13
96614,16
71340,13
72617,29
67217,15
44523,13
39972,39
15180,38
34790,15
16079,15
31548,13
34491,37
3121,16
75362,13
62723,13
41978,15
14770,15
28660,30
52502,16
61449,13
6035,15
4570,15
71734,17
13401,15
78683,13
28919,15
94119,15
75738,15
18587,6
30089,38
16133,15
68509,13
88843,16
49239,18
90846,29
25417,18
45345,18
7606,39
53971,15
31851,18
71430,18
30039,0
72747,13
67285,13
33174,18
48130,30
89600,18
34557,30
44777,16
57970,21
47846,39
6754,15
37720,15
88362,18
61153,16
48878,18
68660,18
38329,15
78101,15
6742,30
25088,0
73509,15
44861,12
66642,15
93917,15
6473,39
72257,18
7780,15
34257,18
35079,15
97417,16
57263,15
82742,15
4405,39
17851,18
24606,18
96002,13
98463,15
97727,13
36823,18
86433,13
34861,15
83585,15
78141,13
51551,13
48528,15
90763,29
47792,18
73151,18
49849,30
73957,13
61309,13
71587,13
62763,29
18620,16
77617,13
82446,13
33463,15
46393,15
76277,15
60903,16
35238,30
83165,15
10215,13
61354,18
35416,13
34079,15
60431,30
35065,15
78593,18
16910,13
95696,15
8304,16
41211,16
40732,15
6266,30
42574,16
38595,13
19585,30
21460,6
84092,30
69295,13
28160,15
99402,15
57222,16
96757,13
25424,37
4406,13
66033,13
21580,13
73845,18
25984,13
60124,18
61789,13
49660,13
5370,16
37615,30
36890,37
96580,18
89160,39
16038,15
48871,15
83947,16
650,15
56110,15
47309,15
62914,15
50171,16
69047,15
12421,15
21752,30
2179,18
40140,18
89072,30
22805,15
95790,13
18154,15
18348,16
3592,13
53769,13
61258,30
71455,36
32908,18
98187,30
3201,15
67159,13
63208,13
78940,13
85661,15
1369,15
59060,30
94592,13
3888,15
70783,30
63247,18
4884,16
16569,30
2517,15
9288,15
91195,13
57186,15
90979,15
23204,18
1477,18
13176,13
63971,18
2795,15
37360,13
4117,15
7867,13
15561,13
76053,15
37961,13
56250,39
28184,15
92579,15
44805,13
49985,0
42093,15
47162,13
37839,13
42942,13
79560,13
40454,39
36865,15
11045,0
52846,39
42674,30
77192,15
58008,13
40582,15
49993,15
83904,15
22323,18
44370,15
72667,30
81315,15
87955,15
57428,15
80604,30
37641,13
11731,18
39699,13
35726,18
95338,13
82141,39
3852,30
58071,15
31635,30
69694,18
66010,33
93527,15
8607,18
59440,15
99657,0
57960,16
98430,13
76553,8
75391,13
9832,15
9154,37
54813,15
2861,13
40481,8
82051,39
43323,16
85646,13
22287,15
42448,36
184,16
28995,13
39150,15
57811,39
96663,13
51187,39
64501,18
26443,18
90086,13
15576,30
59376,15
4566,18
8991,15
12646,15
83793,15
76184,13
12875,18
33930,15
38889,13
80645,13
92571,13
3638,16
15467,18
15963,30
56594,13
18716,18
60348,30
29773,13
67803,15
48415,0
43427,0
2443,39
91731,15
696,16
27332,30
45387,16
37183,13
23475,15
13082,15
70050,15
62491,18
92594,15
67691,0
87108,15
90824,18
12881,16
30159,15
41901,13
25149,13
40861,21
69172,12
48581,39
96297,18
26224,18
61743,30
73702,18
82145,15
63991,18
86081,15
68314,30
97710,10
32668,39
70070,30
56339,23
71839,13
82030,13
83286,15
31618,13
83592,15
30005,15
49226,30
29528,30
37680,18
6850,15
12118,16
71378,15
16377,13
6291,15
69662,13
40591,12
37966,13
44297,15
76975,15
80506,30
16076,15
63602,15
67558,18
84874,37
42859,13
10717,13
53382,18
15089,30
88099,15
176,16
57480,15
82430,13
13239,30
66985,16
99096,18
53167,15
57491,13
93335,18
21294,16
85680,15
17303,15
56614,13
92166,15
60576,13
56942,16
75388,18
80590,30
38868,0
23930,15
95574,30
37319,15
71805,15
19533,30
6796,15
90855,13
5327,39
21761,16
16668,30
69281,18
22275,15
94483,15
27055,15
99373,15
49758,15
19750,15
69365,39
76815,15
76421,15
85059,18
68191,13
19086,15
94790,18
34138,15
18930,18
45324,13
60345,30
76483,18
18481,18
64597,15
9764,15
86230,21
73018,13
64296,13
72831,13
21218,15
94088,13
58226,15
91499,15
22107,16
93039,37
83677,18
27082,15
79055,18
36539,13
68978,39
30120,15
34044,13
66123,18
6304,15
46377,15
57501,13
72349,13
83414,30
73391,13
13055,30
78200,13
99559,15
64377,13
90753,16
74514,13
43078,15
58209,13
2560,15
18197,13
57475,16
95688,16
53272,30
28460,15
17524,0
12880,15
79831,13
71456,13
90856,16
13265,13
46801,30
82953,13
50918,30
85155,18
78852,16
33518,13
1812,30
36108,15
79134,15
28842,13
59575,15
85833,18
12785,15
12002,16
52993,0
37579,13
52773,15
20848,15
53251,39
49991,13
54945,15
83435,13
48984,15
60840,15
23962,16
16865,30
65298,18
43181,35
43353,13
60158,16
20444,15
26800,15
33823,15
48028,13
31852,18
44436,15
1834,15
1717,13
8628,6
43672,30
47214,30
77691,15
52208,13
74770,30
79706,16
832,30
64656,13
72642,38
49316,15
58389,15
38184,18
31041,15
77965,12
5167,15
84456,15
54190,13
10470,13
74721,15
54047,13
96618,15
60628,18
37665,15
61444,30
29114,15
13846,13
1553,15
39386,13
86052,13
4630,13
97476,15
45927,18
95025,18
35360,30
17973,15
47842,39
61034,30
48642,37
94212,30
83560,13
60764,15
35871,16
13861,15
47899,0
5984,13
80121,13
84638,13
35487,15
51046,15
6601,15
63785,30
22523,30
32969,10
72294,13
50836,13
47397,16
47044,16
97188,15
84304,30
34109,30
62543,12
22964,18
84707,12
52584,13
37894,13
39123,13
68962,15
59722,15
14395,30
24813,30
42291,15
82130,8
14282,15
35675,18
50795,15
26110,13
1164,15
94638,15
73721,13
54011,30
83210,15
26259,15
31450,13
33259,30
55623,30
76020,15
65320,15
83310,15
45640,30
79122,13
84082,15
73166,30
97715,18
12825,15
86309,18
67677,15
34074,15
232,30
57909,15
11304,15
